author_id,author_name
78495,Kirby Jonas
32281,Kirby Larson
44216,Kirby McCauley
42826,Kirby Puckett
4083,Kirby Record
71676,Kirby Wright
5592,Kirill Bulychev
32667,Kirin Narayan
61460,Kirk Botula
97932,Kirk Cameron
69832,Kirk Crivello
101080,Kirk Dewey
3886,Kirk Douglas
80620,Kirk Eggleston
101945,Kirk Franklin
60553,Kirk Hiner
100472,Kirk Johnson
44669,Kirk Jones
744,Kirk Kazanjian
51616,Kirk Marshall
4795,Kirk Martin
21377,Kirk Mitchell
28801,Kirk Polking
83895,Kirk Sigurdson
71547,Kirk Tate
78849,Kirk Waingrow
14335,Kirk Wilson
99900,Kirkie Morrissey
40234,Kirkpatrick Hill
34386,Kirkpatrick Sale
34857,Kirst
49794,Kirsten A. Seaver
4150,Kirsten Bakis
2521,Kirsten Boie
49377,Kirsten Hall
17238,Kirsten Holm
45040,Kirsten John
48409,Kirsten Lagatree
4765,Kirsten Larsen
13380,Kirsten M. Lagatree
83340,Kirsten Swinth
86004,Kirsten Wechsel
97169,Kirstie McLellan
24591,Kirstin Hill
21679,Kirstin James
36660,Kirstjana Gunnars
3433,Kirsty Gunn
82663,Kirsty McKenzie
81897,Kirsty Seymour-Ure
82821,Kirsty White
41563,Kirszner
67008,Kishon
57514,Kisma K. Stepanich
73299,Kisshomaru Ueshiba
96018,Kit Andis
100820,Kit Bakker
77289,Kit Bryson
4520,Kit Castle
24745,Kit Craig
59321,Kit Dalton
66793,Kit Dee
42781,Kit Denton
52554,Kit Ehrman
41659,Kit Gardner
46302,Kit Garland
75389,Kit Harriosn
34236,Kit Harrison
33633,Kit Mason
9191,Kit Pearson
96404,Kit Pedler
16414,Kit Reed
19745,Kit Schorsch
101270,Kit Sloane
15881,Kit Williams
56000,Kit Winaham
48641,Kit Wright
74222,Kitt Baguley
20630,Kitt Cowlishaw
30739,Kitta Reeds
35395,Kitterman
92347,Kittredge Cherry
101758,Kitty Broihier
23904,Kitty Burns Florey
86516,Kitty Campion
33615,Kitty Carlisle-Hart
73925,Kitty De Ruyter
38492,Kitty Doom
37274,Kitty Dukakis
36936,Kitty Fergusen
47732,Kitty Ferguson
82274,Kitty Fitzgerald
58850,Kitty Harmon
100968,Kitty Hart
2388,Kitty Kelley
89226,Kitty Kelly
9457,Kitty Maynard
44907,Kitty McDonald Clevenger
48388,Kitty Morse
3355,Kitty Ray
27238,Kitty Richards
57156,Kitty Schooley
86293,Kitty Tsui
42673,Kitty Werner
87055,Kiyohiko Azuma
58653,Kiyoko Konishi
58438,Kiyoset Nakae
5053,Kjartan Flogstad
7541,Kjartan Poskitt
20650,Kjell B. Sandved
2072,Kjell Johansson
83580,Kjersti H. Baez
3802,Kjersti Hoff Baez
55771,Kjersti Hoff BÃ¡ez
98067,Kjersti Scheen
3211,Klaas Huizing
100714,Klara Jarunkova
39292,Klaus Baumgart
31589,Klaus Bednarz
38901,Klaus Berger
43522,Klaus Farin
17972,Klaus Goldmann
76199,Klaus Hagerup
78739,Klaus Heilmann
25531,Klaus Heinrich Ludwig Piper
68645,Klaus Hildebrand
84064,Klaus Hofmeister
56071,Klaus Holitzka
47173,Klaus Kabisch
98262,Klaus Kaufmann
33709,Klaus Kinski
52850,Klaus Kordon
75464,Klaus Kowalski
47344,Klaus Mann
41369,Klaus Michael Meyer-Abich
66427,Klaus MÃ?Â¼ller
53373,Klaus Nissen
68977,Klaus Nowottnick
94902,Klaus Oberbeil
95543,Klaus Ottmann
98563,Klaus Paysan
41979,Klaus Peter Dencker
65151,Klaus Peter. MÃ?Â¼ller
61276,Klaus Phillips
86613,Klaus Rainer RÃ¶hl
57565,Klaus Richter
84791,Klaus Sauer
53208,Klaus SchÃ?Â¤delin
35221,Klaus Seehafer
25889,Klaus Theweleit
42191,Klaus Thiele-Dohrmann
34395,Klaus Umbach
73662,Klaus Wagenbach
97104,Klaus WÃ¼sthoff
74422,Klaus-Peter Wolf
95378,Klausbernd Vollmar
29218,Klein
7549,Kleist
77941,Klevin
77416,Klil Zisapel
94504,Klindt Vielbig
45545,Klingler
45230,Kloss
101480,Kluge
32509,Kluger
32572,Klutz
55604,Klutz Editors
8660,Klutz Press
92681,Knightmare
76545,Knister
63564,Knowlton Nash
82399,Knox Gordon
97078,Knud Jeppesen
53702,Knut Boeser
16928,Knut Faldbakken
13715,Knut Hamsun
43526,Knut Lindh
56395,Knut Schmidt-Nielsen
100859,Knut Walf
9338,Knute Larson
12789,Ko Ya-Seong
100549,Kobi Yamada
25537,Kobie KrÃ?Â¼ger
86590,Kobina Sekyi
14273,Kobo Abe
10777,Kodak
18077,Kodak Editors
101232,Kodak Unknown
7850,Kodansha America
49020,Kodansha International
35159,Koehler
69092,Koen Peeters
49852,Koen Vergeer
68179,Koenmann Inc
82838,Koeppen
64751,Koge Donobo
64753,Koge-Donbo Koge-Donbo
68857,Kogen Mizuno
81584,Kohlhagen
68261,Kohta Hirano
88952,Koichi Tohei
35815,Koichi Tokita
33769,Koji Suzuki
96213,Kojiro Ikegami
100410,Koller Designs
44940,Kolman
77471,Komaro Hoshino
13045,Komilla Sutton
1783,Kon Grivainis
85086,Konemann Inc. Staff
11387,Konfuzius
19424,Kong Chang
101299,Kong Foong Ling
51516,Kong Shangren
86112,Konraad Sandor
71684,Konrad Bates Krauskopf
79067,Konrad Hansen
55544,Konrad Heiden
32673,Konrad Lorenz
24497,Konrad Spindler
38615,Konrad Z. Lorenz
46665,Konrad Zuse
69578,Konsalik
11365,Konstantin Rosch
58027,Konstantin Sergeevich Stanislavski-I
91200,"Konstantin Sergeevich, StanislavskiÃ?I"
80401,Konstantin Wecker
28642,Konstantinos
57606,Konstantinos Kavafis
76323,Konstantinos Petrou Kabaphes
17527,Kooler Design Studio
72355,Korbel
83074,Kord Miller
9362,Korda
54405,Kordon
64506,Kordula Werner
6104,Koren Trygg
64370,Kori Nicole Brown
76745,Kori S. Voorhees
3923,Korman
93678,Kornei Chukovsky
38932,Kornel Terplan
46967,Kory L. Meyerink
70547,Kosho Uchiyama
99673,Koshun Takami
63068,Kosta Danaos
60456,Kosugi Kiyoshi
12769,Kosuke Fujishima
95224,Kou Fumizuki
82549,Kourosh Ardestani
54464,Kourouma
11627,Koushun Takami
80480,Koz St. Christopher
18193,Kracht
95315,Kraft
41960,Kraig Hanadel
70303,Kramer
3382,Krandall Kraus
98699,Krantz
88277,Krantz J.
38352,Kregg P. J. Jorgenson
38351,"Kregg, P.J. Jorgenson"
67051,Kreisel
50542,Kreskin
22280,Kresley Cole
28455,Kressmann Taylor
101131,Kris A Jamsa
97009,Kris A. Jamsa
42919,Kris Cassidy
12593,Kris D. Stubna
65406,Kris Dhillon
96722,Kris Franklin
27507,Kris Hirschmann
70368,Kris Jamsa
54009,Kris Jones
43822,Kris Kershul
5312,Kris Kumar
4237,Kris Lowe
87789,Kris Medic
19054,Kris Nelscott
16823,Kris Neri
70679,Kris Percival
44820,Kris Perkins
63020,Kris Radish
560,Kris Shepard
66066,Kris Sky
19843,Kris Waldherr
31509,Kris Webb
72141,Kriss Graffiti
87479,Krista Cantrell
9664,Krista Janssen
27565,Krista McGruder
93329,Krista Quiner
84642,Krista Ratcliffe
29784,Krista Thoren
95618,Kristal Leigh Scott
97447,Kristal Scott
79752,Kristan Lawson
7364,Kristen Britain
19787,Kristen Buckley
35572,Kristen Busch
58249,Kristen D. Randle
84641,Kristen Den Hartog
15250,Kristen Earhart
79406,Kristen Galsbrook
4498,Kristen Heitzmann
73587,Kristen Johnson Ingram
25369,Kristen Kammerer
22250,Kristen Kemp
52679,Kristen Kyle
90366,Kristen Lippincott
68435,Kristen Mathieu
70548,Kristen O'Hara
49874,Kristen Robinette
99772,Kristen Sergel
81184,Kristen Staby Rembold
7452,Kristen Stagg
17553,Kristi Fuller
16838,Kristi Gold
86330,Kristi Holl
92095,Kristi Lorene
3191,Kristiana Gregory
43363,Kristiane Allert-Wybranietz
36506,Kristie Alm
90828,Kristie Dahlia Home
90945,Kristie Helms
53423,Kristie Knight
83370,Kristie Leigh Maguire
54935,Kristie Trabant
90911,Kristie. Trabant
29993,Kristien Hemmerechts
101562,Kristin Anderson
52520,Kristin Armstrong
40130,Kristin Beck
32070,Kristin Billerbeck
99431,Kristin Brown
75766,Kristin Capp
73264,Kristin Casler
92713,Kristin Cranford
77883,Kristin Dahl
56418,Kristin Davis
36940,Kristin E. White
15117,Kristin Gabriel
89538,Kristin Gore
88573,Kristin Hahn
1108,Kristin Hannah
7357,Kristin Hardy
72243,Kristin Henderson
66640,Kristin Hunter Lattany
29143,Kristin James
4447,Kristin Lattany
30551,Kristin Linklater
24480,Kristin Luker
28649,Kristin Madden
26701,Kristin Marja Baldursdottir
9302,Kristin McCloy
71919,Kristin Miller
94893,Kristin Morgan
49679,Kristin Nicholas
52227,Kristin Ohlson
66829,Kristin Olsen
98895,Kristin Perers
83342,Kristin R. Woolever
53282,Kristin Rolofson
11016,Kristin Sheldon
41907,Kristin Sparks
90771,Kristin Tillotson
93929,Kristin Visser
28190,Kristin Von Kreisler
19414,Kristin Waterfield Duisberg
96476,Kristin White
85262,Kristin Williamson
78223,Kristin Woolever
45839,Kristin Zambucka
72605,Kristina Carlson
70324,Kristina Devary
35742,Kristina Downing-Orr
9742,Kristina Logan
16826,Kristina Wright
15365,Kristine Carlson
28890,Kristine Folofson
93349,Kristine Franklin
37709,Kristine Grayson
56273,Kristine Groteke
83679,Kristine Hughes
51181,Kristine K Rusch
88106,Kristine K. Kershul
1987,Kristine Kathryn Rusch
81793,Kristine Katryn Rusch
71794,Kristine Kidd
25773,Kristine L. Franklin
54988,Kristine O'Connell George
15993,Kristine Rolofson
42931,Kristine Smith
65642,Kristine Tomasik
26059,Kristjana Gunnars
67588,Kristle Kennard
30021,Kristof
97450,Kristoffer Cox
7331,Kristoffer J. Buquet
26051,Kristy Dykes
94167,Kristy McCallum
65740,Kristyna Arcarti
47520,Krithika
56843,Kroonm Thompson
45769,Krsnadasa Kaviraja Gosvami
27407,Krulik
44259,Kryon
20915,Krystina Arcarti
58691,Krystyna Carter
81206,Krystyna Kuhn
24599,Krzysztof Dydynski
88530,Kuan Yu Lu
92901,Kuan-Chung Lo
26990,Kubler Elisabeth Ross
65993,Kuhn
6731,Kuki Gallmann
74027,Kumfoo Wong
58021,Kunal Basu
43115,Kunihiko Kasahara
88090,Kunihiko Ogawa
17077,Kunikida
37700,Kuninori
59030,Kuno Kruse
10433,Kurban Said
71721,Kurly Tlapoyawa
62752,Kurma Dasa
66556,Kurt Aland
44010,Kurt Allen Weiss
36256,Kurt Andersen
13424,Kurt Anderson
33307,Kurt Angle
68356,Kurt Aschermann
72860,Kurt Brouwer
54070,Kurt Bruner
50924,Kurt Brungardt
19015,Kurt Busiek
67011,Kurt Cagle
12097,Kurt Chandler
7044,Kurt Cobain
26251,Kurt D. Bruner
24460,Kurt Daw
10249,Kurt Diemberger
74544,Kurt E Koch
48591,Kurt Eichenwald
51383,Kurt Finsterbusch
46311,Kurt G. Bluchel
83459,Kurt Goldstein
96650,Kurt Haberstich
21560,Kurt Hank
97643,Kurt Hanks
29915,Kurt Held
30676,Kurt Hirsch
97030,Kurt Honolka
56052,"Kurt J., M.D. Isselbacher"
87357,Kurt Lanthaler
30679,Kurt M Jung
30738,Kurt Messick
18630,Kurt R. A. Giambastiani
22674,Kurt Rieschick
90742,Kurt Schnaubelt
57761,Kurt Seligmann
59607,Kurt Senske
68232,Kurt Smith
68653,Kurt Sontheimer
81565,Kurt Tepperwein
13713,Kurt Tucholsky
1155,Kurt Vonnegut
27176,Kurt Vonnegut Jr.
95183,Kurt Wall
92471,Kurt Warner
57416,Kurt Weill
58499,Kurt Wenzel
88837,Kurt Wolff
5430,"Kurt, Jr. Vonnegut"
52689,"Kurt, R. A. Giambastiani"
42046,Kurt-Emil Merki
62833,Kurt. Vonnegut
29786,Kurtz
100398,Kurumi Hayter
50474,Kuthumi
43185,Kuwana Haulsey
37493,Kvols
76498,Kwame Anthony Appiah
95522,Kwan Jung
70210,Kwang Hwa Publishing
89373,Kwei-Li
59263,Kwon Lam
63058,Ky
84037,Kyle A. Bladow
26566,Kyle Baker
22351,Kyle Crocco
65010,Kyle Duncan
48090,Kyle Hannon
50670,Kyle Jarrard
45870,Kyle MacLachlan
52104,Kyle Marffin
3734,Kyle Mills
95289,Kyle Onstott
58343,Kyle Roderick
51873,Kyle Smith
10161,Kyle Spencer
74796,Kyle Stone
3844,Kylie Adams
3267,Kylie Brant
83604,Kylie Jordan
40348,Kymythy Schultze
88698,Kynaston McShine
51242,Kyne
65801,Kynndylan
62872,Kyoichi Tsuzuki
9104,Kyoko Mori
56074,Kyoko Tsuchiya
71163,Kyra Mesich
101507,Kyriacos C. Markides
20831,Kyril Bonfiglioli
97702,Kyung Cho Chong
39254,KÃ?Â¤the Recheis
78282,L A Cooney
82534,L Besson
76823,L Blum
45798,L Dorfman
39377,L Frank Baum
90647,L GROSSMAN
14023,L Gonzalez
96390,L Johnson
83752,L Kalli
46372,L Kenton
31820,L M Montgomery
42814,L Ron Hubbard
43111,L Sprague Decamp
70214,L St Aubin De Teran
75483,L Wilde
17272,L'Amour
36597,L'Engle Madelein
96451,"L. & Torres, Angelo Siegel"
14989,L. A GarcÃ­a-Roza
7822,L. A. Banks
28739,L. A. Flick
1988,L. A. Graf
42367,L. A. Hamey
65307,L. A. Heberlein
89682,L. A. Justice
51436,L. A. Liverakos
66595,L. A. Marzulli
49110,L. A. Morse
82711,L. A. Mound
95626,L. Abramsky
48921,L. B Halstead
2206,L. B. Cowman
48703,L. B. Halstead
51660,L. B. Richards
35408,L. B. Sedlacek
71254,L. B. Taylor
21399,L. Block
60205,L. Bryant
99335,L. Burr Belden
51997,L. C. Hayden
52162,L. C. Martin
18730,L. Casey Larijani
16637,L. Christian Balling
59283,L. Clark
94884,L. Colwin
33520,L. Cooper
55005,L. Cuesta
61921,L. D. Pierce
95395,L. David Allen
28815,L. Dean James
58488,L. Diana Paxson
52971,L. Donald Meyers
66025,L. Dunklin
5248,L. E. Blair
9826,L. E. Modesitt
3822,L. E. Modesitt Jr.
52720,"L. E., Jr. Modesitt"
90248,L. Eims
49870,L. Eiseley
90927,L. Elisabeth
66807,L. Elizabeth Storm
49229,L. Englisch
101371,L. F. Baker
16877,L. F. Baum
9289,L. F. Hoffman
36289,L. FRANK BAUM
83497,L. Fiedler
24805,L. Frank
10787,L. Frank Baum
28427,L. G. Alexander
60685,L. G. Pine
56875,L. Gough
51147,L. H. Longley-Cook
72238,L. H. Van Vlack
1550,L. HEATH
62993,L. Hartmann
98601,L. J Middleton
23953,L. J. Braun
78788,L. J. Singleton
6996,L. J. Smith
15444,L. Jon Wertheim
59827,L. K. Wright
68198,L. L. Blackmur
87989,L. L. Chaikin
29253,L. L. Enger
8907,L. L. Green
60237,L. L. Hillegass
77233,L. L. Larison Cudmore
77027,L. L. Owens
64572,L. L. Thompson
74706,L. Lee
92272,L. Lee Wilson
91694,L. M Montgomery
24226,L. M. Boston
21325,L. M. Lawson
5035,L. M. Montgomery
98602,L. M. Young
47870,L. MacDaniels
80679,L. Manning Ross
77107,L. Matthews
32420,L. McDaniel
47484,L. Mcbain
7370,L. Moeri
90229,L. Morris
44753,L. N. Isynwill
38451,L. N. Schulman
70802,L. N. Tolstoi
4686,L. Neil Smith
59427,L. Nizer
21013,L. Norma Cox
3417,L. P. Hartley
66441,L. Patricia Kite
44424,L. Peat O'Neil
7693,L. Perry. Wilbur
33531,L. Pirandello
93357,L. R. Taylor
100203,L. Richmond
41708,L. Robert Keck
5073,L. Robert Kohls
59082,L. Romero
1074,L. Ron Hubbard
83319,L. Rowland-Warne
32470,L. Rust Hills
84715,L. S. Foster
95914,L. Sherilyn Cormier
41137,L. Simmie
12960,L. Smith
101365,L. Spence
60213,L. Sprague
40489,L. Sprague (Lyon Sprague) De Camp
13695,L. Sprague De
3591,L. Sprague De Camp
46300,L. Sprague Decamp
6251,L. Sprague de Camp
56952,L. Sterne
22744,L. Sue Baugh
62907,L. Sumrall
49938,L. Svensson
5973,L. T. C. Rolt
35165,L. T. Fawkes
38846,L. T. Horton
89954,L. T. Meade
56380,L. Tobin
53315,L. Virginia Browne
11457,L. Warren Douglas
78580,L. William Countryman
95301,L. Wyse
28060,L. Young
23436,L.A. Alexander
44020,L.A. Freed
8956,L.A. Graf
85286,L.A. Taylor
19269,L.B. Cobb
80158,L.B. Cowman
97831,L.B. Greenwood
34675,L.B. Taylor
45448,L.C. Shaine
73243,L.D. Matterson
98373,L.E. Blair
70013,L.E. Modesitt
65592,L.E. Modesitt Jr.
41274,L.H. Myers
21131,L.J. Ettinger
82294,L.J. Hanneman
15498,L.J. Sattgast
6995,L.J. Smith
76907,L.K. Malone
82894,L.L Chaikin
37812,L.M Montgomery
7303,L.M. BOYD
46766,L.M. Boston
40658,L.M. Kennedy
811,L.M. MONTGOMERY
5765,L.M. Montgomery
16616,L.N. Tolstoy
20156,L.P. Hartley
100569,L.P. Holmes
34301,L.R. Shannon
10991,L.R. Wright
78339,L.Ron Hubbard
75107,L.Sprague De Camp
72803,L.T. Hagan
41735,L.r. Wright
82726,LA Dolce Vita
66611,LA Dra. Isabel Gomez-Bassols
80125,LA Fayette
43912,LA Fayette Ron Hubbard
31476,LA Specola Florence Museo
43648,LA Toya Jackson
79840,LA Vonne Skalias
72120,LAMA SURYA DAS
41340,LANDRUM B. SHETTLES
46723,LAO TZU
55652,LARA BERGEN
62161,LARA M. ZEISES
53857,LARA VAPNYAR
82963,LAREINA RULE
31907,LARRY DARK
6874,LARRY DOSSEY
75295,LARRY FORRESTER
13062,LARRY KING
64179,LARRY ROSENBERG
13231,LARRY WATSON
60752,LAURA CLARIDGE
6965,LAURA ESQUIVEL
95469,LAURA FOREMAN
6889,LAURA FRASER
24669,LAURA FURMAN
38,LAURA HILLENBRAND
22176,LAURA LONDON
59748,LAURA MCNEAL
51799,LAURA MOORE
94764,LAURA PEDERSEN
39471,LAURA PEYTON ROBERTS
51977,LAURA WILSON
10494,LAURA ZIGMAN
2043,LAUREL THATCHER ULRICH
3785,LAURELL K. HAMILTON
15566,LAUREN BACALL
25221,LAUREN BELFER
73359,LAUREN GRODSTEIN
83610,LAUREN HENDERSON
3201,LAUREN WEISBERGER
38399,LAUREN WINNER
47680,LAURENCE GOUGH
83282,LAURENCE KLAVAN
87671,LAURENCE LEAMER
69424,LAURIE ADAMS
6549,LAURIE NOTARO
919,LAURIE R. KING
5367,LAWRENCE WESCHLER
89930,LEAH FURMAN
5672,LEANNE ELY
19028,LEE CHILD
12127,LEE HARRIS
686,LEE SMITH
12081,LEIGH MONTVILLE
41176,LEIGH WADE
62098,LEMONY SNICKET
57262,LEN DEIGHTON
1377,LENNART NILSSON
67283,LENORE FRIEDMAN
17837,LENSEY NAMIOKA
30404,LEO F. BUSCAGLIA
15251,LEO LIONNI
7261,LEO TOLSTOY
98135,LEONARD B. SCOTT
68740,LEONARD BERNSTEIN
39286,LEONARD DOWNIE
65791,LEONARDO SCIASCIA
101530,LESLEA NEWMAN
88186,LESLEY BRITTON
31641,LESLIE FORBES
7471,LESLIE GLASS
52579,LESLIE LAFOY
48245,LESLIE O'KANE
51188,LESLIE SCHWARTZ
50626,LESLIE STELLA
93417,LEWIS GRASSIC GIBBON
115,LEWIS GRIZZARD
3478,LEWIS RICHMOND
64823,LEWIS ROBINSON
65668,LEXUS
99713,LI ZHI-SUI
69577,LIAM CALLANAN
53803,LIAM CLANCY
60393,LIANG HENG
37042,LIBBA BRAY
50871,LIBBY GELMAN-WAXNER
55783,LIFE
25133,LILI WRIGHT
17127,LILIAN MOORE
43662,LILLIAN HELLMAN
21593,LILLIAN SCHLISSEL
7083,LINCOLN CHILD
78270,LINDA ANDERSEN
16667,LINDA COLLEY
12335,LINDA DILLOW
2829,LINDA DOBSON
16815,LINDA FRANCIS LEE
74736,LINDA HAYWARD
70220,LINDA HOLEMAN
3764,LINDA HOWARD
11184,LINDA JAIVIN
7955,LINDA PHD ACREDOLO
18167,LINDA ROGHAAR
29429,LINDA SCHIERSE LEONARD
87857,LINDA SHEPHERD
70646,LINDA SPARROWE
19344,LINDA SUE PARK
58046,LINDGREN A
37609,LINWOOD BARCLAY
524,LISA GARDNER
95307,LISA HILTON
3935,LISA NORBY
64804,LISA SAMSON
74345,LISA SEE
81087,LISA TAWN BERGREN
23065,LISBETH SCHORR
12315,LIZ CURTIS HIGGS
38020,LIZ LANGE
49284,LIZ WILLIAMS
35359,LIZA ALEXANDER
53610,LLC Henry Holt & Company
11689,LLOYD ALEXANDER
144,LOIS DUNCAN
713,LOIS LOWRY
25655,LORD DUNSANY
63826,LOREN D. ESTELMAN
51673,LORENZO CARCATERRA
22170,LORI HASKINS
66565,LORNA CROZIER
194,LORNA LANDVIK
87306,LORRAINE ANDERSON
5103,LORRAINE HANSBERRY
59527,LOU PAGET
26382,LOUIS BEGLEY
99,LOUIS DE BERNIERES
40476,LOUIS HEMON
938,LOUIS L'AMOUR
2475,LOUIS SACHAR
88738,LOUIS UNTERMEYER
14591,LOUISA MAY ALCOTT
55904,LOUISE BATES AMES
47487,LOUISE FITZHUGH
18673,LOUISE FOLEY
84466,LOUISE GIKOW
18559,LOUISE SHAFFER
52865,LOUISE STALLARD
61961,LOUP DURAND
287,LTD
99200,LUANN COLOMBO
2894,LUANNE RICE
26983,LUCASTA MILLER
18356,LUCIA ST CLAIR ROBSON
61744,LUCILLE RECH PENNER
27839,LUCILLE RECHT PENNER
8188,LUCRETIA WALSH GRINDLE
83547,LUCY BATE
37760,LUCY IRVINE
4463,LUCY MEAD
100479,LUCY S. DAWIDOWICZ
27170,LUKE SHORT
4121,LURLENE MCDANIEL
73239,LYDIA WILEN
94584,LYNDA LA PLANTE
17882,LYNDA S. ROBINSON
11486,LYNN FLEWELLING
52178,LYNN MICHAELS
78457,LYNNE COX
72726,LYNNE REID BANKS
66096,La Fontaine
76019,La Leche League
22958,La Leche League International
41208,La Plante Lynda
53940,La Rocherfoucauld
73340,La Ruocco
88397,LaCourt
52469,LaJoyce Brookshire
83303,LaRene Gaunt
95673,LaRocque  DuBose
88467,LaVerne Ferguson-Kosinski
1823,LaVyrle Spencer
53604,Laara K. Duggan
67886,Laban Carick Hill
59900,Laban Carrick Hill
19473,Laban Hill
74014,Labeena Ishaque
98170,Lacey Baldwin Smith
49534,Lacey Dancer
84453,Lacey Fosburgh
59264,Lacey Springer
58839,Lachecki Marina
80393,Lachtman Ofelia
27419,Laclos
84910,Ladies Home Journal
39816,Ladislas Farago
16902,Lady Antonia Fraser
29634,Lady Charlotte E. Guest
62382,Lady Colin Campbell
58671,Lady Coln Campbell
31510,Lady Fortescue
51201,Lady Fraser Antonia Pakenham
16042,Lady Green
26477,Lady Gregory
44968,Lady McCrady
43175,Lady Morgan
70652,Lady Sheba
13549,Lady Wilde
32697,Lady Winston
70963,Ladybird
6356,Ladybird Books
14514,Ladybird Series
16860,Laeh Maggie Garfield
21931,Lael C. Furgeson
2078,Lael Littke
37690,Lael Morgan
52823,Lael St. James
95117,Lafayette Bunnell
55553,Lafayette Jr League
9441,Lafcadio Hearn
101105,Lagard F. Smith
60055,Lagerkvi
10498,Lagoon Books
73905,Lahave
43995,Lahaye
99381,Lai Kwok Kin
100762,Laila Halaby
53481,Laila Hietamies
56407,Lailan Young
65024,Laima Dingwall
53505,Laine
81021,Laine Vilensky
82817,Laing            rd
41701,Lair
9536,Lair Ribeiro
9527,"Lair, Dr Ribeiro"
29393,Laird Koenig
24386,Lajos Egri
72674,Lajos Portisch
37190,Lajoyce Martin
72013,Lake Headley
20276,Lalita Ahmed
2452,Lalita Tademy
91377,Lalla Romano
81743,Lam Kam Chuen
36338,Lama Dalai
36788,Lama Foundation Editor
30578,Lama Surya Das
79637,Lama Thubten Yeshe
33096,Lamar Underwood
64882,Lambert Florin
91756,Lamming
76933,Lan Cao
37432,Lan Samantha Chang
16762,Lan Sluder
5759,Lana Citron
89404,Lana McGraw Boldt
80319,Lana Padilla
27884,Lana Turner
59504,Lana Waite
14772,Lana Witt
41935,Lana Wood
48260,Lancaster
93299,Lance  Walheim
40051,Lance A Leventhal
3645,Lance Armstrong
7131,Lance Gould
87423,Lance H. Secretan
84305,Lance H.K. Secretan
82887,Lance Hattatt
44024,Lance Horner
83311,Lance Humble
19379,Lance Jepson
52412,Lance Lewis
4920,Lance Morrow
30386,Lance Olsen
28873,Lance Parkin
56453,Lance Patterson
77716,Lance R. Hill
35663,Lance Salway
92031,Lance Selfa
59229,Lance Sheridan
97177,Lance St John Butler
80011,Lance Walheim
27037,Lance Webb
53549,Lance Wubbels
27801,Landolf Scherzer
3531,Landoll
56849,Landolls Inc Ed
21478,Landon  Y. Jones
29871,Landon J. Napoleon
20613,Landon Jones
86716,Landorf
2646,"Landrum B., Md Shettles"
90767,Landsburg
12293,Lane Adams
77572,Lane Editors
96639,Lane Nemeth
72483,Lane Roumelia
61860,Lane Smith
41009,Lane T. Dennis
43210,Lane Von Herzen
15149,Laney K. Becker
610,Laney Katz Becker
99765,Lanford Wilson
71884,Lang
12278,Langdon Elsbree
29970,Langdon Gilkey
78435,Langdon Hill
7382,Lange Lewis
7146,Langenscheidt Staff
31665,Langenschmidt
90980,Langley
96454,Langseth
726,Langston Hughes
81979,Lani Guinier
9893,Lani Nedbalek
18554,Lanier Graham
19262,Lanny Perkins
60870,Lanska
95666,Lansky
72175,Lanzmann
93526,Lao Russell
71748,Lao She
38620,Lao Toai-Toai Ning
38309,Lao Tsu
16725,Lao Tze
18923,Lao Tzu
33949,Lao-Tzu
14035,Lao-tseu
86135,Lao-tzu
39591,Laotse
33863,Laozi
22076,Lapierre
38598,Lappe M.
91023,Lara Bergen
7236,Lara Cardella
79558,Lara Harte
30394,Lara M. Zeises
53453,Lara Owen
47440,Lara Parker
12118,Lara Rice Bergen
68536,Lara Tankel Holtz
41875,Lara Webb Carrigan
83886,Laraine Elizabeth Turner
26222,Laraine McDaniel
7476,Laraine T. Zappert
64383,Laramie Dunaway
38488,Larcenet
59688,Laree Bryant
51158,Lareina Rule
48614,Laren Stover
62186,Lari Field Siler
72670,Larissa Boehning
5993,Larissa Lai
33501,Lark Eden
74088,Lark Productions
48211,Larousse
49781,Larrian Gillespie
79762,Larry
59577,Larry  Fox
39010,Larry  MacDonald
2210,Larry  Madaras
88867,Larry A. Harris
88257,Larry A. Samovar
87347,Larry Anderson
37403,Larry Aronson
17828,Larry Baker
40628,Larry Barkdull
32192,Larry Beinhart
4278,Larry Berger
46103,Larry Berman
25797,Larry Bird
50491,Larry Bograd
5404,Larry Bond
33441,Larry Bossidy
13451,Larry Brooks
18512,Larry Brown
4072,Larry Burkett
35206,Larry Buttrose
69797,Larry Callen
63617,Larry Chambers
54474,Larry Christenson
11323,Larry Collins
20774,Larry Colton
31000,Larry Crabb
35019,Larry Cribb
43807,Larry Cyril Jensen
70774,Larry D. Bohall
24106,Larry D. Harris
63741,Larry D. Wolfgang
70777,Larry Dane Brimner
13602,Larry Dark
40986,Larry Dean Olsen
93825,Larry Diangi
83422,Larry Dierker
44739,Larry Ditillio
6289,Larry Dossey
